page,bbox_x0,bbox_top,bbox_x1,bbox_bottom,tentang,tipe_regional,kelas_rs,tipe_rs,rawat_jalan,NO,KODE SPESIAL,DESKRIPSI SPESIAL CMG,KODE INA- CBG,KELAS RAWAT,A SWASTA,B SWASTA,C SWASTA,D SWASTA
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,D-4-13-II,1,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,D-4-13-III,1,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,3,DD-03-II,Deferoksamin,D-4-13-I,1,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,D-4-13-II,1,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,D-4-13-III,1,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,4,DD-04-II,Deferasirox,D-4-13-I,1,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,D-4-13-II,1,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,D-4-13-III,1,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,6.044.200,6 .044.200,6 .044.200,6 .044.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,5,DD-05-II,Human Albumin for Septicaemia,A-4-10-I,1,2.174.100,2 .174.100,2 .174.100,2 .174.100
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,2.174.100,2 .174.100,2 .174.100,2 .174.100
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,2.174.100,2 .174.100,2 .174.100,2 .174.100
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,A-4-10-II,1,2.174.100,2 .174.100,2 .174.100,2 .174.100
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,2.174.100,2 .174.100,2 .174.100,2 .174.100
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,2.174.100,2 .174.100,2 .174.100,2 .174.100
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,A-4-10-III,1,2.174.100,2 .174.100,2 .174.100,2 .174.100
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,2.174.100,2 .174.100,2 .174.100,2 .174.100
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,2.174.100,2 .174.100,2 .174.100,2 .174.100
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,6,DD-06-II,Anti Hemofilia Factor,D-4-11-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.811.400,12.811.400,12.811.400,12.811.400
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.811.400,12.811.400,12.811.400,12.811.400
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.811.400,12.811.400,12.811.400,12.811.400
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,D-4-11-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.811.400,12.811.400,12.811.400,12.811.400
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.811.400,12.811.400,12.811.400,12.811.400
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.811.400,12.811.400,12.811.400,12.811.400
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,D-4-11-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.811.400,12.811.400,12.811.400,12.811.400
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.811.400,12.811.400,12.811.400,12.811.400
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.811.400,12.811.400,12.811.400,12.811.400
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,L-1-20-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.888.900,15.888.900,15.888.900,15.888.900
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.888.900,15.888.900,15.888.900,15.888.900
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.888.900,15.888.900,15.888.900,15.888.900
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,L-1-20-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.888.900,15.888.900,15.888.900,15.888.900
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.888.900,15.888.900,15.888.900,15.888.900
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.888.900,15.888.900,15.888.900,15.888.900
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,L-1-20-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.888.900,15.888.900,15.888.900,15.888.900
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.888.900,15.888.900,15.888.900,15.888.900
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5.888.900,15.888.900,15.888.900,15.888.900
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,S-4-16-I,1,4.348.200,4 .348.200,4 .348.200,4 .348.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,4.348.200,4 .348.200,4 .348.200,4 .348.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,4.348.200,4 .348.200,4 .348.200,4 .348.200
60,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,1,4.348.200,4 .348.200,4 .348.200,4 .348.200
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,S-4-16-II,2,4.348.200,4 .348.200,4 .348.200,4 .348.200
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,4.348.200,4 .348.200,4 .348.200,4 .348.200
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,S-4-16-III,1,4.348.200,4 .348.200,4 .348.200,4 .348.200
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,4.348.200,4 .348.200,4 .348.200,4 .348.200
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,4.348.200,4 .348.200,4 .348.200,4 .348.200
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,8,RR-01-II,Subdural Grid Electrode,G-1-10-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.885.800,8 .559.800,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.885.800,8 .559.800,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.885.800,8 .559.800,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,G-1-10-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.885.800,8 .559.800,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.885.800,8 .559.800,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.885.800,8 .559.800,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,G-1-10-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.885.800,8 .559.800,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.885.800,8 .559.800,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6.885.800,8 .559.800,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,9,RR-02-II,Contegra,I-1-03-I,1,-,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,-,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,-,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,I-1-03-II,1,-,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,-,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,-,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,I-1-03-III,1,-,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,-,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,-,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,10,RR-03-III,Temporomandibular Joint (TMJ) Prothesis,M-1-60-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.031.900,12.031.900,12.031.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.031.900,12.031.900,12.031.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.031.900,12.031.900,12.031.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,M-1-60-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.031.900,12.031.900,12.031.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.031.900,12.031.900,12.031.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.031.900,12.031.900,12.031.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,M-1-60-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.031.900,12.031.900,12.031.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.031.900,12.031.900,12.031.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2.031.900,12.031.900,12.031.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,1,RR-04-III,Hip Implant,M-1-04-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.247.900,18.247.900,18.247.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.247.900,18.247.900,18.247.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.247.900,18.247.900,18.247.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,M-1-04-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.247.900,18.247.900,18.247.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.247.900,18.247.900,18.247.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.247.900,18.247.900,18.247.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,M-1-04-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.247.900,18.247.900,18.247.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.247.900,18.247.900,18.247.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 8.247.900,18.247.900,18.247.900,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,Knee Implant,M-1-04-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.179.100,13.179.100,13.179.100,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.179.100,13.179.100,13.179.100,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.179.100,13.179.100,13.179.100,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,M-1-04-II,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.179.100,13.179.100,13.179.100,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.179.100,13.179.100,13.179.100,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.179.100,13.179.100,13.179.100,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,M-1-04-III,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.179.100,13.179.100,13.179.100,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.179.100,13.179.100,13.179.100,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.179.100,13.179.100,13.179.100,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,12,RR-05-III,Prostesis Evar/Tevar,I-1-20-I,1,120.968.300,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,120.968.300,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,120.968.300,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,I-1-20-II,1,120.968.300,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,120.968.300,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,120.968.300,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,I-1-20-III,1,120.968.300,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,2,120.968.300,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,,3,120.968.300,-,-,-
61,90.7,157.0,497.9,735.9,-59- -60- TARIF INA-CBG REGIONAL 3 TOP UP SPESIAL CMG,,,,,,,,M-1-04-I,1,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3.677.800,5 .862.200,4 .483.800,-
